Age,Income,Location,Samplingtime,Sex,Drinking,Education,Marriage,Smoking
53.689,10057.47126,6,3,2,0,2,2,0
69.155,16206.89655,6,3,2,0,1,2,0
53.432,18807.47126,6,3,1,1,2,2,1
58.188,18045.97701,6,3,2,0,3,2,0
68.12,5517.241379,6,3,1,1,1,2,0
47.636,5517.241379,6,3,2,0,2,2,0
67.305,6083.743842,6,3,2,0,1,2,0
37.459,6083.743842,6,3,1,1,2,2,0
75.014,32043.01075,1,3,2,0,1,4,0
26.965,1612.903226,1,3,2,0,2,2,0
60.569,61057.69231,1,3,2,0,4,2,0
52.074,1612.903226,1,3,2,0,2,2,0
25.99,57858.06452,1,3,1,1,4,1,1
50.815,57858.06452,1,3,2,0,1,2,0
52.194,57858.06452,1,3,1,1,1,2,1
66.278,7866.666667,1,3,1,1,2,2,1
60.619,32959.40171,1,3,1,1,3,2,0
66.741,27156.98925,1,3,1,1,1,2,1
64.542,37557.69231,1,3,1,0,4,2,0
62.847,33333.33333,1,3,2,0,4,2,0
80.791,7806.451613,1,3,2,0,1,4,0
66.623,3532.258065,1,3,2,0,1,4,0
74.932,60576.92308,1,3,1,0,5,2,0
31.195,9032.258065,1,3,2,0,3,2,0
70.313,25591.39785,1,3,1,1,5,2,1
65.949,56346.15385,1,3,1,1,4,2,1
61.533,61282.05128,1,3,2,0,5,2,0
59.54,56346.15385,1,3,2,0,4,2,0
66.155,19951.92308,1,3,1,0,2,2,0
52.799,16923.07692,1,3,2,0,3,2,0
63.436,19951.92308,1,3,2,0,1,2,0
48.868,30000,1,3,2,0,5,2,0
39.995,25320.51282,1,3,1,1,5,2,1
50.94,6182.795699,1,3,2,0,1,2,0
81.487,8048.387097,1,3,2,0,2,4,0
64.679,11559.13979,1,3,2,0,2,2,0
48.92,12903.22581,1,3,2,1,1,2,0
66.064,8351.25448,1,3,2,1,1,2,0
17.7,8434.715822,1,3,2,0,1,1,0
52.454,853.046595,1,3,2,0,1,2,0
63.365,17455.19713,1,3,1,0,1,2,1
73.886,23557.69231,1,3,2,1,1,2,0
67.921,37500,1,3,2,0,2,2,0
63.587,14399.03846,1,3,2,0,1,2,0
58.483,26153.84615,1,3,1,1,3,2,0
48.493,26153.84615,1,3,2,0,4,2,0
42.13,29423.07692,1,3,1,1,5,2,1
41.112,20192.30769,1,3,1,1,5,2,1
36.961,20192.30769,1,3,2,0,5,2,0
32.504,40384.61539,1,3,2,0,5,1,0
39.307,28205.12821,1,3,2,0,4,2,0
42.905,28205.12821,1,3,1,1,5,2,0
50.713,13038.46154,1,3,1,0,2,3,0
43.124,15416.66667,1,3,2,0,5,2,0
26.875,17980.76923,1,3,2,0,5,2,0
48.123,23455.19713,1,3,2,0,2,2,0
75.22,5892.473118,1,3,2,0,1,2,0
63.674,46021.50538,1,3,1,1,1,2,1
61.062,46021.50538,1,3,2,0,1,2,0
66.026,20095.57945,1,3,2,0,1,2,0
62.982,20095.57945,1,3,1,1,1,2,1
42.36,7939.0681,1,3,2,0,2,2,0
77.035,1415.770609,1,3,2,0,1,2,0
64.394,2387.81362,1,3,2,0,1,2,0
12.871,2387.81362,1,3,1,0,1,1,0
68.608,11048.3871,1,3,2,0,1,4,0
39.811,9462.365591,1,3,2,0,1,2,0
68.914,22150.53763,1,3,1,1,1,2,1
69.837,24193.54839,1,3,1,0,2,2,0
27.699,34121.8638,1,3,2,0,2,2,0
25.785,34121.8638,1,3,1,0,2,2,0
47.406,71774.19355,1,3,1,0,2,2,0
39.901,20080.64516,1,3,2,0,2,2,0
46.294,23405.01792,1,3,1,1,3,2,0
40.438,19354.83871,1,3,2,0,2,2,0
75.42,13924.73118,1,3,2,0,1,4,0
68.709,12903.22581,1,3,2,0,1,2,0
67.485,15698.92473,1,3,2,0,4,2,0
25.101,33951.6129,1,3,2,0,2,2,1
49.906,33653.84615,1,3,1,1,2,2,1
47.017,13846.15385,1,3,2,0,1,2,0
46.579,13846.15385,1,3,1,0,5,2,0
69.043,14471.15385,1,3,2,0,1,4,0
46.116,9711.538462,1,3,2,0,1,2,0
35.168,30788.46154,1,3,1,0,5,2,0
67.02,30961.53846,1,3,2,0,2,2,0
41.607,0,1,3,1,1,2,2,1
37.895,17634.4086,1,3,2,0,1,2,0
67.932,32318.54839,1,3,1,1,4,2,0
42.045,32318.54839,1,3,1,1,4,2,1
38.919,32318.54839,1,3,2,1,4,2,0
43.014,24946.23656,1,3,1,0,1,2,0
70.084,1827.956989,1,3,1,1,1,2,1
31.641,30967.74194,1,3,2,0,2,2,0
73.843,30967.74194,1,3,2,0,1,2,0
41.895,867.3835125,1,3,1,0,2,2,0
73.93,867.3835125,1,3,1,0,1,2,1
72.734,867.3835125,1,3,2,1,1,2,0
60.901,10541.07527,1,3,2,0,1,2,0
74.949,7293.90681,1,3,1,0,3,2,1
75.89,7293.90681,1,3,2,0,1,2,0
34.355,7293.90681,1,3,2,0,2,2,0
50.861,60537.63441,1,3,2,0,2,2,0
47.652,15483.87097,1,3,2,0,2,2,0
44.153,3584.229391,1,3,1,0,2,2,1
36.947,7168.458781,1,3,2,0,1,2,0
71.606,5734.767025,1,3,1,1,1,2,1
66.078,5734.767025,1,3,2,0,1,2,0
38.431,4838.709677,1,3,2,0,1,2,0
65.812,11756.2724,1,3,2,0,1,4,0
66.073,9247.311828,1,3,2,0,1,2,0
10.053,17634.4086,1,3,2,0,1,1,0
11.767,0,1,3,1,0,1,1,0
73.166,31858.67896,1,3,2,0,1,2,0
67.077,2029.868578,1,3,2,0,1,4,0
9.533,17215.05376,1,3,2,0,1,1,0
70.743,2439.491691,1,3,1,0,1,2,1
67.192,2439.491691,1,3,2,0,1,2,0
45.602,22024.17657,1,3,2,0,1,2,0
43.907,10798.77112,1,3,2,0,2,2,0
49.051,15384.61539,1,3,2,0,2,2,0
83.428,5769.230769,1,3,2,0,1,2,0
74.004,21538.46154,1,3,2,0,1,2,0
61.24,31009.61539,1,3,1,0,1,2,0
13.013,22024.17657,1,3,1,0,2,1,0
77.41,56254.80769,1,3,2,0,1,2,0
71.135,7822.580645,1,3,2,0,1,2,0
60.194,9587.81362,1,3,1,0,1,2,1
32.309,9587.81362,1,3,2,0,2,2,0
65.3,2677.419355,1,3,2,0,1,4,0
66.891,892.4731183,1,3,2,0,1,2,0
67.209,892.4731183,1,3,1,0,2,2,1
10.511,892.4731183,1,3,1,0,1,1,0
8.381,892.4731183,1,3,1,0,1,1,0
7.354,892.4731183,1,3,2,0,1,1,0
85.881,1563.74808,1,3,1,0,1,2,0
52.608,6881.72043,1,3,2,0,1,2,0
48.906,268.8172043,1,3,2,0,1,2,0
71.348,13817.2043,1,3,2,0,1,4,0
42.639,13817.2043,1,3,1,0,2,2,1
68.465,59723.5023,1,3,1,1,1,2,1
67.789,59723.5023,1,3,2,0,1,2,0
58.869,8996.415771,1,3,1,0,2,2,1
41.29,21478.49462,1,3,2,0,2,2,0
11.869,59723.5023,1,3,2,0,1,1,0
63.874,2580.645161,1,3,1,0,1,2,0
42.962,20192.30769,1,3,2,0,4,2,0
52.783,11538.46154,1,3,2,0,2,2,0
52.931,14262.82051,1,3,2,0,1,2,0
75.726,2114.247312,1,3,1,0,1,2,0
71.548,2114.247312,1,3,2,0,1,2,0
31.365,38924.73118,1,3,2,0,4,2,0
40.953,18028.84615,1,3,1,1,3,2,1
31.822,38924.73118,1,3,1,1,4,2,1
68.244,2235.023042,1,3,2,0,1,2,0
28.413,11538.46154,1,3,2,0,1,2,0
52.49,10725.84135,1,3,2,0,3,2,0
49.665,10725.84135,1,3,1,1,5,2,1
40.334,18028.84615,1,3,2,0,5,2,0
38.861,13817.2043,1,3,2,0,2,2,0
57.191,25769.23077,1,3,1,1,1,2,1
82.097,5504.807692,1,3,1,0,1,4,0
67.274,2409.247312,1,3,2,1,1,4,1
65.292,1516.129032,1,3,1,0,1,2,0
51.411,6682.692308,1,3,2,0,3,2,0
45.604,1418.269231,1,3,2,0,2,2,0
49.897,356.5591398,1,3,2,0,1,2,0
50.771,2102.365591,1,3,2,0,1,2,0
49.596,356.5591398,1,3,1,0,2,2,1
69.544,11268.8172,1,3,2,0,1,4,0
27.608,12293.90681,1,3,1,0,2,1,1
78.606,12956.98925,1,3,1,0,1,2,1
72.077,8860.215054,1,3,2,0,1,2,0
72.838,13548.3871,1,3,1,0,1,2,1
37.235,11602.15054,1,3,2,0,2,2,0
61.541,6989.247312,1,3,2,0,1,2,0
64.621,2688.172043,1,3,2,0,1,2,0
70.639,3569.892473,1,3,2,0,1,2,0
79.244,11666.66667,1,3,2,0,1,2,0
78.719,9489.247312,1,3,1,0,1,2,0
75.737,9489.247312,1,3,2,0,1,2,0
43.231,30967.74194,1,3,2,0,1,2,0
41.489,15053.76344,1,3,2,0,4,2,0
71.466,2688.172043,1,3,2,0,1,4,0
36.093,32093.11828,1,3,1,0,2,2,1
37.079,32093.11828,1,3,2,0,1,2,0
59.105,0,1,3,2,0,1,2,0
45.095,4354.83871,1,3,2,0,1,2,0
39.362,22024.17657,1,3,2,0,1,2,0
26.201,15038.40246,1,3,2,0,2,2,0
11.778,10365.5914,1,3,2,0,1,1,0
68.747,7419.354839,1,3,2,0,1,2,0
66.366,11935.48387,1,3,2,0,1,2,0
59.83,61505.37634,1,3,2,0,1,2,0
79.786,9400.921659,1,3,2,0,1,2,0
69.309,1156.989247,1,3,1,1,1,2,1
67.42,1156.989247,1,3,2,0,1,2,0
69.708,716.8458781,1,3,2,0,1,2,0
41.793,28704,7,2,1,1,4,2,1
46.146,16391.33483,7,2,1,0,2,2,1
68.632,248,7,2,2,1,2,2,1
63.786,48400,7,2,2,0,2,4,0
67.009,0,7,2,1,1,1,2,1
72.438,27882.16661,7,2,1,1,3,2,1
69.736,25440,7,2,1,0,2,2,1
41.317,47482.66667,7,2,2,0,5,2,0
57.755,60560,7,2,2,1,3,2,0
60.501,60560,7,2,1,1,2,2,0
64.821,33600,7,2,2,0,2,2,0
65.413,15360,7,2,2,1,3,4,1
15.932,15360,7,2,1,0,2,1,0
47.743,32586.66667,7,2,2,1,2,2,0
51.411,69248,7,2,2,0,5,2,0
76.183,20012,7,2,2,0,3,2,0
57.205,81040,7,2,1,0,4,2,0
63.135,36000,7,2,2,0,3,4,0
64.367,41600,7,2,2,0,4,2,0
41.325,32426.66667,7,2,1,0,4,2,0
33.719,32426.66667,7,2,2,1,5,2,0
69.029,22024.17657,7,2,2,0,5,2,0
72.676,266.6666667,7,2,1,1,5,2,1
69.81,266.6666667,7,2,2,0,5,2,0
63.151,22024.17657,7,2,2,0,2,4,0
50.971,22024.17657,7,2,2,0,3,4,0
21.402,22024.17657,7,2,2,0,1,1,0
75.904,22024.17657,7,2,2,0,3,2,0
51.439,64200,7,2,2,0,4,2,0
43.354,61066.66667,7,2,1,0,5,2,1
56.816,28800,7,2,1,0,3,2,0
38.149,59200,7,2,1,0,5,2,0
52.638,22400,7,2,1,1,3,2,1
65.689,22024.17657,7,2,1,0,2,2,0
60.627,33600,7,2,2,0,4,2,0
61.651,22024.17657,7,2,1,0,2,2,0
61.706,31200,7,2,1,0,2,2,0
47.904,44816,7,2,2,0,5,2,0
40.572,25616,7,2,2,0,5,2,0
8.523,25616,7,2,1,0,1,1,0
58.732,27840,7,2,2,0,5,3,0
33.418,27840,7,2,1,1,5,1,1
33.96,10240,7,2,2,0,5,2,0
32.465,10240,7,2,1,0,5,2,0
59.176,31200,7,2,2,0,2,2,0
63.515,31200,7,2,1,0,2,2,0
52.126,41742.22222,7,2,2,0,5,2,0
55.915,41742.22222,7,2,1,1,2,2,1
59.154,22000,7,2,2,0,6,2,0
58.294,22000,7,2,1,1,3,2,0
49.599,19200,7,2,1,1,6,2,0
34.3,35200,7,2,2,0,6,2,0
36.676,35200,7,2,1,0,6,2,0
13.388,28800,7,2,1,0,2,1,0
50.861,28800,7,2,1,1,5,2,1
34.913,35200,7,2,2,0,5,2,0
34.278,28800,7,2,1,1,5,2,1
43.431,14133.33333,7,2,2,0,4,2,0
37.695,12176,7,2,2,0,5,2,0
49.402,28800,7,2,1,1,2,2,1
37.818,2352.857143,7,2,2,0,2,2,0
62.615,22480,7,2,1,1,2,2,0
40.23,19200,7,2,1,0,2,2,0
55.68,48000,7,2,2,0,3,2,0
57.864,48000,7,2,1,1,3,2,1
44.279,25898.66667,7,2,1,0,5,2,0
35.592,79482.66667,7,2,2,0,5,2,0
33.662,28640,7,2,2,0,5,2,0
37.473,28640,7,2,1,1,5,2,1
43.42,26432,7,2,1,1,5,2,1
41.818,23392,7,2,2,0,5,2,0
65.626,29333.33333,7,2,2,0,1,2,0
34.204,20000,7,2,1,1,2,3,1
8.816,20000,7,2,1,0,1,1,0
52.353,10926.90059,7,2,1,0,1,2,0
50.815,35968.42105,7,2,1,1,3,2,0
50.24,35968.42105,7,2,2,1,2,2,0
31.89,10684.21053,7,2,1,0,3,2,0
69.01,35389.47368,7,2,2,0,2,2,0
31.641,7105.263158,7,2,2,0,2,2,0
63.748,7105.263158,7,2,1,0,1,2,0
64.862,7105.263158,7,2,2,0,2,2,0
34.992,13500,7,2,2,0,3,2,0
11.617,13500,7,2,1,0,1,1,0
74.237,16371.92983,7,2,2,0,1,2,1
47.354,7017.54386,7,2,1,1,4,2,0
47.118,7017.54386,7,2,2,0,2,2,0
40.287,7020.467836,7,2,1,1,4,2,0
38.65,7020.467836,7,2,2,0,4,2,0
48.2,13662.2807,7,2,2,0,2,2,0
49.561,9052.631579,7,2,2,0,2,2,1
59.515,11535.08772,7,2,1,1,3,2,0
57.339,11535.08772,7,2,2,0,3,2,0
44.791,10526.31579,7,2,1,1,2,2,1
44.75,10526.31579,7,2,2,1,2,2,0
44.545,8918.128655,7,2,1,1,3,2,1
60.104,31960,7,2,2,0,5,2,0
60.548,27440.8,7,2,2,0,2,2,0
59.305,28202,7,2,2,0,2,4,0
32.903,28202,7,2,2,0,6,2,0
60.89,41400,7,2,1,1,3,2,0
56.52,41400,7,2,2,0,2,2,0
68.975,39600,7,2,1,0,5,2,1
60.865,39600,7,2,2,0,3,2,0
47.316,22400,7,2,2,0,3,2,0
32.162,9733.333333,7,2,2,0,5,2,0
60.052,1653.333333,7,2,1,1,5,2,1
40.903,35200,7,2,1,1,4,2,1
63.206,12032,7,2,2,0,2,2,0
62.459,27456,7,2,1,0,2,2,1
36.843,28085.33333,7,2,1,1,4,2,0
49.109,192000,7,2,1,0,5,2,1
48.293,192000,7,2,2,0,3,2,1
60.433,18160,7,2,1,0,2,2,1
61.489,18160,7,2,2,0,2,2,0
32.37,35024,7,2,2,0,5,2,0
63.639,35024,7,2,2,0,2,2,0
59.598,21008.77193,7,2,1,0,2,2,0
54.713,7378.070175,7,2,1,1,3,2,1
53.785,7378.070175,7,2,2,0,1,2,0
47.784,10666.66667,7,2,1,1,5,2,0
29.938,10936.84211,7,2,2,1,3,2,0
9.829,18748.53801,7,2,2,0,1,1,0
63.19,14092.39766,7,2,2,0,2,2,0
39.028,14092.39766,7,2,1,1,4,2,1
67.236,2828.070175,7,2,1,1,2,2,1
65.645,2828.070175,7,2,2,0,1,2,0
35.671,19593.56725,7,2,2,0,4,2,0
9.481,19593.56725,7,2,1,0,1,1,0
45.974,6614.035088,7,2,1,1,2,2,0
71.584,6614.035088,7,2,2,0,1,4,0
57.656,11823.68421,7,2,1,1,2,2,1
34.297,12280.70175,7,2,1,1,2,2,1
10.886,23719.10331,7,2,1,0,1,1,0
43.039,789.4736842,7,2,2,0,2,2,0
49.585,21052.63158,7,2,2,0,4,2,0
55.726,149116.9591,7,2,1,1,3,2,0
48.411,2564.327485,7,2,2,0,2,2,0
32.14,12467.10526,7,2,1,1,5,2,1
32.444,12467.10526,7,2,2,1,5,2,0
64.099,2631.578947,7,2,1,1,2,2,1
46.653,14736.84211,7,2,1,1,2,2,0
62.743,58.47953216,7,2,1,1,1,2,1
73.958,7168.421053,7,2,2,0,1,2,0
61.005,18172.51462,7,2,1,1,3,2,1
59.094,18172.51462,7,2,2,0,4,2,0
63.992,17.54385965,7,2,1,1,2,2,1
45.854,14035.08772,7,2,2,0,2,2,0
47.912,14035.08772,7,2,1,0,1,2,1
45.224,9824.561404,7,2,1,1,3,2,1
44.208,9824.561404,7,2,2,0,2,2,0
13.227,9824.561404,7,2,1,0,2,1,0
46.919,7894.736842,7,2,1,1,2,2,1
55.644,24000,7,2,2,0,2,2,0
59.302,22080,7,2,1,0,2,2,0
57.421,107680,7,2,2,0,2,2,1
55.956,9600,7,2,1,1,3,2,0
58.067,9600,7,2,2,0,3,2,0
56.98,9600,7,2,1,0,1,2,0
57.804,9600,7,2,2,0,1,2,0
59.915,14864,7,2,1,0,2,2,0
45.769,29802.66667,7,2,1,0,5,2,1
41.363,29802.66667,7,2,2,0,4,2,0
44.772,172400,7,2,1,1,3,2,0
57.823,33813.33333,7,2,2,0,4,2,0
36.329,11754.66667,7,2,1,0,3,2,0
53.5,13200,7,2,1,1,3,2,1
57.511,26800,7,2,2,0,2,2,0
58.114,26800,7,2,1,0,2,2,1
44.98,16373.33333,7,2,1,0,4,2,0
44.241,16373.33333,7,2,2,0,2,2,0
60.181,51296,7,2,2,0,1,2,0
31.937,29680,7,2,2,0,5,2,0
49.541,31360,7,2,2,0,2,2,0
23.989,10666.66667,7,2,2,0,2,2,0
37.577,14092.39766,7,2,2,1,2,2,0
61.229,78646.61654,15,3,1,1,5,2,1
60.356,44439.43191,15,3,2,0,3,2,0
67.272,25939.84962,15,3,2,0,5,2,0
65.298,21954.88722,15,3,1,1,2,2,1
51.628,37769.42356,15,3,1,1,3,2,1
47.814,16240.6015,15,3,1,1,3,2,1
45.61,16240.6015,15,3,2,0,3,2,0
53.117,16290.72682,15,3,2,0,3,2,0
58.812,16290.72682,15,3,1,1,3,2,1
44.969,21052.63158,15,3,2,0,5,2,0
53.363,21052.63158,15,3,1,1,3,2,1
64.025,46172.69667,15,3,2,0,4,2,0
68.323,46172.69667,15,3,1,0,5,2,0
66.092,33082.70677,15,3,2,0,2,2,0
56.419,9203.007519,15,3,1,0,4,2,1
47.504,9203.007519,15,3,2,0,2,2,0
44.83,24451.12782,15,3,2,0,4,2,0
14.935,24451.12782,15,3,1,0,2,1,0
60.75,31854.63659,15,3,1,1,2,2,1
63.666,31854.63659,15,3,2,0,2,2,0
52.383,40190.47619,15,3,2,1,3,2,0
60.78,40190.47619,15,3,1,1,3,2,0
26.062,40190.47619,15,3,1,0,5,1,0
56.123,43358.39599,15,3,2,0,4,2,0
56.099,53884.71178,15,3,2,0,4,2,0
58.705,53884.71178,15,3,1,0,2,2,1
27.184,53884.71178,15,3,1,0,5,1,0
68.016,33583.9599,15,3,2,0,4,2,0
68.279,33583.9599,15,3,1,1,5,2,0
40.914,33583.9599,15,3,2,0,5,1,0
58.694,43388.47118,15,3,2,0,3,2,0
58.256,43388.47118,15,3,1,0,3,2,0
28.906,43388.47118,15,3,2,0,6,1,0
55.326,12656.6416,15,3,1,0,3,2,0
50.051,12656.6416,15,3,2,0,2,2,0
59.882,28020.05013,15,3,1,1,3,2,0
53.906,25187.96993,15,3,2,0,3,2,1
55.926,25187.96993,15,3,1,1,1,3,1
64.025,30075.18797,15,3,2,0,5,2,0
63.822,30075.18797,15,3,1,0,5,2,0
66.793,35488.72181,15,3,2,0,5,2,0
66.396,35488.72181,15,3,1,1,5,2,1
33.988,14200.50125,15,3,2,0,2,2,0
52.027,14200.50125,15,3,1,0,3,2,1
16.216,14200.50125,15,3,2,0,3,1,0
62.754,14172.93233,15,3,2,0,2,4,0
62.68,32887.21805,15,3,1,0,4,2,1
50.494,32887.21805,15,3,2,0,3,2,0
57.169,10651.62907,15,3,1,1,2,2,1
48.049,10651.62907,15,3,2,0,1,2,0
12.537,10651.62907,15,3,2,0,2,1,0
59.995,13283.20802,15,3,2,0,1,2,0
56.66,92601.50376,15,3,2,0,3,2,0
63.677,92601.50376,15,3,1,1,5,2,0
62.606,13283.20802,15,3,1,1,2,2,0
43.855,18052.63158,15,3,1,1,4,2,1
43.332,18052.63158,15,3,2,0,5,2,0
51.806,21761.90476,15,3,1,1,3,2,1
45.366,21761.90476,15,3,2,0,4,2,0
17.692,21761.90476,15,3,1,0,3,1,0
37.736,33082.70677,15,3,1,1,5,2,1
30.037,33082.70677,15,3,2,0,5,2,0
54.754,25789.47368,15,3,1,0,4,2,1
51.34,25789.47368,15,3,2,0,3,2,0
52.183,19305.76441,15,3,1,0,3,2,0
46.398,19305.76441,15,3,2,0,3,2,0
10.957,19305.76441,15,3,1,0,1,1,0
54.864,15545.86466,15,3,1,1,3,2,1
28.104,15545.86466,15,3,1,0,2,1,0
54.642,6015.037594,15,3,1,1,3,2,1
37.925,6015.037594,15,3,2,0,2,2,0
9.369,6015.037594,15,3,2,0,1,1,0
56.304,67568.92231,15,3,1,1,3,2,1
51.658,67568.92231,15,3,2,0,3,2,0
57.769,10982.45614,15,3,1,0,3,2,1
55.674,10982.45614,15,3,2,0,3,2,0
27.11,10982.45614,15,3,1,0,4,1,0
63.176,19548.87218,15,3,1,0,2,2,1
59.384,19548.87218,15,3,2,0,2,2,0
68.619,21904.76191,15,3,1,0,3,2,0
65.87,21904.76191,15,3,2,0,2,2,0
8.361,21904.76191,15,3,2,0,1,1,0
46.357,33082.70677,15,3,2,0,2,2,0
52.816,33082.70677,15,3,1,1,3,2,0
58.976,34526.31579,15,3,1,0,3,2,0
57.131,34526.31579,15,3,2,0,3,2,0
29.733,34526.31579,15,3,2,0,5,1,0
42.16,10827.06767,15,3,1,1,5,2,1
42.667,10827.06767,15,3,2,0,4,2,0
10.218,10827.06767,15,3,1,0,1,1,0
54.776,8822.055138,15,3,2,0,3,2,0
59.551,8822.055138,15,3,1,0,3,2,1
45.311,12030.07519,15,3,1,1,5,2,1
45.454,12030.07519,15,3,2,0,5,2,0
12.517,12030.07519,15,3,2,0,1,1,0
71.685,17706.76692,15,3,2,0,2,2,0
45.749,77654.13534,15,3,1,1,5,2,1
44.602,77654.13534,15,3,2,0,5,2,0
76.375,77654.13534,15,3,2,0,5,2,0
81.949,56140.35088,15,3,1,0,2,2,0
77.643,56140.35088,15,3,2,0,2,2,0
63.934,17105.26316,15,3,2,0,3,2,0
52.605,27656.6416,15,3,2,0,4,2,0
52.405,27656.6416,15,3,1,1,4,2,0
62.114,40401.00251,15,3,2,0,2,2,0
65.714,40401.00251,15,3,1,0,2,2,0
67.474,20426.06516,15,3,2,0,2,2,0
69.153,20426.06516,15,3,1,0,4,2,0
53.927,35338.34587,15,3,1,1,2,2,1
54.081,35338.34587,15,3,2,0,2,2,0
69.996,30530.82707,15,3,1,0,5,2,0
69.966,30530.82707,15,3,2,0,5,2,0
57.818,25079.36508,15,3,2,1,2,2,0
60.167,25079.36508,15,3,1,1,3,2,0
62.995,49373.43358,15,3,2,0,2,2,0
65.457,49373.43358,15,3,1,1,5,2,1
62.73,54135.33835,15,3,2,0,3,2,0
68.682,54135.33835,15,3,1,0,5,2,0
65.224,27857.14286,15,3,2,0,2,2,0
69.774,40601.50376,15,3,1,0,5,2,0
68.988,40601.50376,15,3,2,0,3,2,0
64.167,37593.98496,15,3,1,0,3,2,0
62.073,37593.98496,15,3,2,0,4,2,0
65.457,21127.81955,15,3,2,0,2,2,0
77.555,46015.03759,15,3,1,0,3,2,0
67.945,52380.95238,15,3,2,0,5,2,0
64.49,30721.80451,15,3,2,0,1,2,0
64.46,30721.80451,15,3,1,1,1,2,1
9.087,30721.80451,15,3,2,0,1,1,0
70.631,31729.32331,15,3,2,0,5,2,0
73.284,71052.63158,15,3,2,0,5,2,0
72.244,32330.82707,15,3,2,0,2,2,0
77.136,32330.82707,15,3,1,0,3,2,0
71.995,23308.27068,15,3,2,0,1,4,0
61.095,24273.18296,15,3,2,0,4,2,0
61.897,24273.18296,15,3,1,0,5,2,0
10.719,17443.60902,15,3,2,0,1,1,0
75.945,30225.56391,15,3,2,0,2,2,0
81.588,30225.56391,15,3,1,0,2,2,0
63.852,21052.63158,15,3,2,0,3,2,0
63.044,21052.63158,15,3,1,0,2,2,0
83.348,59018.04511,15,3,2,0,1,2,0
86.034,29323.30827,15,3,2,0,1,2,0
68.033,20300.75188,15,3,1,0,2,2,0
68.868,19072.6817,15,3,2,0,2,2,0
73.503,19072.6817,15,3,1,0,3,2,0
68.326,17443.60902,15,3,1,0,2,2,0
64.638,17443.60902,15,3,2,0,4,2,0
62.319,26090.22556,15,3,1,1,2,2,1
84.167,38194.73684,15,3,2,0,1,4,0
68.542,37593.98496,15,3,1,0,5,2,0
62.341,37593.98496,15,3,2,0,2,2,0
57.845,19548.87218,15,3,2,0,4,2,0
62.847,19548.87218,15,3,1,0,2,2,1
81.528,30827.06767,15,3,2,0,1,4,0
65.969,42105.26316,15,3,2,0,2,2,0
61.859,35714.28571,15,3,2,0,3,2,0
63.592,35714.28571,15,3,1,1,3,2,1
54.672,28320.80201,15,3,2,0,3,2,0
63.622,18180.45113,15,3,2,0,2,4,0
64.178,22556.39098,15,3,1,0,5,2,0
62.905,22556.39098,15,3,2,0,3,2,0
72.986,14210.52632,15,3,2,0,2,2,0
62.426,46766.91729,15,3,1,1,3,2,1
61.949,46766.91729,15,3,2,0,2,2,0
53.396,15789.47368,15,3,1,0,3,2,0
60.424,21052.63158,15,3,2,0,2,2,0
61.161,21052.63158,15,3,1,0,2,2,0
58.122,17149.12281,15,3,2,0,5,2,0
60.005,17149.12281,15,3,1,0,5,2,0
66.212,22781.95489,15,3,1,0,5,2,0
62.738,18045.11278,15,3,2,0,4,2,0
61.06,18045.11278,15,3,1,0,4,2,0
78.166,15449.66165,15,3,2,0,1,4,0
50.157,15449.66165,15,3,2,0,2,4,0
46.483,31578.94737,15,3,1,0,3,2,0
73.621,18045.11278,15,3,2,0,5,4,0
48.523,18671.6792,15,3,2,0,4,2,0
65.854,36992.4812,15,3,2,0,3,4,0
29.626,139598.9975,15,3,2,0,6,2,0
62.664,36842.10526,15,3,2,0,3,2,0
63.551,32932.33083,15,3,1,0,2,2,1
57.963,37894.73684,15,3,2,0,4,4,0
52.071,22556.39098,15,3,1,0,5,2,0
47.723,11528.82206,15,3,2,0,3,2,0
64.041,18045.11278,15,3,2,0,3,2,0
61.172,29699.24812,15,3,1,1,2,2,0
57.539,29699.24812,15,3,2,0,2,2,0
67.444,29984.96241,15,3,1,1,2,2,0
61.257,29984.96241,15,3,2,1,2,2,0
37.782,48481.20301,15,3,2,0,5,2,0
49.084,39661.65414,15,3,2,0,3,2,0
83.951,19842.10526,15,3,2,0,1,4,0
69.55,21654.13534,15,3,1,0,2,2,0
65.681,21654.13534,15,3,2,0,2,2,0
11.37,21654.13534,15,3,1,0,1,1,0
64.887,11117.79449,15,3,1,1,2,2,1
63.65,5588.972431,15,3,2,0,3,2,0
59.896,29323.30827,15,3,1,0,5,2,0
63.121,33383.45865,15,3,2,0,2,2,0
56.077,25902.25564,15,3,2,0,3,2,0
52.652,13533.83459,15,3,2,0,3,2,0
54.968,13533.83459,15,3,1,0,3,2,1
15.094,13533.83459,15,3,1,0,3,1,0
15.094,13533.83459,15,3,1,0,3,1,0
79.691,34511.2782,15,3,2,0,1,4,0
74.089,36240.6015,15,3,1,0,3,2,1
66.431,36240.6015,15,3,2,0,2,2,0
55.058,45563.90977,15,3,1,1,2,2,0
55.978,45563.90977,15,3,2,0,2,2,0
67.036,27994.98747,15,3,1,1,5,2,0
63.036,33082.70677,15,3,1,0,5,2,1
63.647,48721.80451,15,3,2,0,2,2,0
63.409,48721.80451,15,3,1,0,4,2,0
63.734,33834.58647,15,3,2,0,4,2,0
75.261,46879.69925,15,3,1,0,3,2,0
68.134,20451.12782,15,3,1,1,3,2,1
70.639,20451.12782,15,3,2,0,5,2,0
73.311,17443.60902,15,3,1,0,3,2,0
